variante,S,slug15,marge_max,n_episodes,secondes_arbitrage,phase_marge_max
A,1789351200,btc-updown-15m-1789351200,-0.001386,0,0,entre #1 et #2
B,1789351200,btc-updown-15m-1789351200,-0.011466,0,0,après clôture #2
C,1789351200,btc-updown-15m-1789351200,-0.002744,0,0,entre #1 et #2
A,1789352100,btc-updown-15m-1789352100,-0.00013986,0,0,après clôture #2
B,1789352100,btc-updown-15m-1789352100,-0.007896,0,0,avant clôture #1
C,1789352100,btc-updown-15m-1789352100,-0.001386,0,0,après clôture #2
A,1789353000,btc-updown-15m-1789353000,-0.001386,0,0,avant clôture #1
B,1789353000,btc-updown-15m-1789353000,-0.0200592,0,0,avant clôture #1
C,1789353000,btc-updown-15m-1789353000,-0.001386,0,0,avant clôture #1
A,1789353900,btc-updown-15m-1789353900,-0.001386,0,0,avant clôture #1
B,1789353900,btc-updown-15m-1789353900,-0.00697244,0,0,après clôture #2
C,1789353900,btc-updown-15m-1789353900,-0.001386,0,0,entre #1 et #2
A,1789354800,btc-updown-15m-1789354800,-0.00013986,0,0,après clôture #2
B,1789354800,btc-updown-15m-1789354800,-0.012065,0,0,avant clôture #1
C,1789354800,btc-updown-15m-1789354800,-0.00013986,0,0,après clôture #2
A,1789355700,btc-updown-15m-1789355700,0.095679,4,10,après clôture #2
B,1789355700,btc-updown-15m-1789355700,0.075511,4,11,après clôture #2
C,1789355700,btc-updown-15m-1789355700,0.02535,2,3,après clôture #2
A,1789356600,btc-updown-15m-1789356600,-0.00013986,0,0,après clôture #2
B,1789356600,btc-updown-15m-1789356600,-0.016013,0,0,après clôture #2
C,1789356600,btc-updown-15m-1789356600,-0.001386,0,0,après clôture #2
A,1789357500,btc-updown-15m-1789357500,-0.001386,0,0,avant clôture #1
B,1789357500,btc-updown-15m-1789357500,-0.012065,0,0,entre #1 et #2
C,1789357500,btc-updown-15m-1789357500,-0.001386,0,0,entre #1 et #2
A,1789358400,btc-updown-15m-1789358400,-0.001386,0,0,avant clôture #1
B,1789358400,btc-updown-15m-1789358400,-0.004074,0,0,après clôture #2
C,1789358400,btc-updown-15m-1789358400,-0.001386,0,0,après clôture #2
A,1789359300,btc-updown-15m-1789359300,-0.001386,0,0,après clôture #2
B,1789359300,btc-updown-15m-1789359300,-0.011466,0,0,après clôture #2
C,1789359300,btc-updown-15m-1789359300,-0.001386,0,0,après clôture #2
A,1789360200,btc-updown-15m-1789360200,-0.001386,0,0,avant clôture #1
B,1789360200,btc-updown-15m-1789360200,-0.0169633,0,0,entre #1 et #2
C,1789360200,btc-updown-15m-1789360200,-0.001386,0,0,avant clôture #1
A,1789361100,btc-updown-15m-1789361100,-0.001386,0,0,avant clôture #1
B,1789361100,btc-updown-15m-1789361100,-0.0227296,0,0,après clôture #2
C,1789361100,btc-updown-15m-1789361100,-0.001386,0,0,avant clôture #1
A,1789362000,btc-updown-15m-1789362000,-0.001386,0,0,entre #1 et #2
B,1789362000,btc-updown-15m-1789362000,-0.007896,0,0,après clôture #2
C,1789362000,btc-updown-15m-1789362000,-0.001386,0,0,après clôture #2
A,1789362900,btc-updown-15m-1789362900,-0.001386,0,0,entre #1 et #2
B,1789362900,btc-updown-15m-1789362900,-0.013409,0,0,après clôture #2
C,1789362900,btc-updown-15m-1789362900,-0.001386,0,0,après clôture #2
A,1789363800,btc-updown-15m-1789363800,-0.001386,0,0,entre #1 et #2
B,1789363800,btc-updown-15m-1789363800,-0.009114,0,0,après clôture #2
C,1789363800,btc-updown-15m-1789363800,-0.001386,0,0,entre #1 et #2
A,1789364700,btc-updown-15m-1789364700,-0.001386,0,0,entre #1 et #2
B,1789364700,btc-updown-15m-1789364700,-0.010304,0,0,après clôture #2
C,1789364700,btc-updown-15m-1789364700,-0.001386,0,0,après clôture #2
A,1789365600,btc-updown-15m-1789365600,-0.0012095,0,0,après clôture #2
B,1789365600,btc-updown-15m-1789365600,-0.012065,0,0,entre #1 et #2
C,1789365600,btc-updown-15m-1789365600,-0.0012095,0,0,après clôture #2
A,1789366500,btc-updown-15m-1789366500,-0.004074,0,0,après clôture #2
B,1789366500,btc-updown-15m-1789366500,-0.016856,0,0,entre #1 et #2
C,1789366500,btc-updown-15m-1789366500,-0.00468413,0,0,entre #1 et #2
A,1789367400,btc-updown-15m-1789367400,-0.001386,0,0,avant clôture #1
B,1789367400,btc-updown-15m-1789367400,-0.020664,0,0,après clôture #2
C,1789367400,btc-updown-15m-1789367400,-0.001386,0,0,avant clôture #1
A,1789368300,btc-updown-15m-1789368300,-0.001386,0,0,avant clôture #1
B,1789368300,btc-updown-15m-1789368300,-0.011466,0,0,entre #1 et #2
C,1789368300,btc-updown-15m-1789368300,-0.001386,0,0,avant clôture #1
A,1789369200,btc-updown-15m-1789369200,-0.001386,0,0,après clôture #2
B,1789369200,btc-updown-15m-1789369200,-0.004074,0,0,entre #1 et #2
C,1789369200,btc-updown-15m-1789369200,-0.001386,0,0,après clôture #2
A,1789370100,btc-updown-15m-1789370100,-0.001386,0,0,avant clôture #1
B,1789370100,btc-updown-15m-1789370100,-0.016013,0,0,avant clôture #1
C,1789370100,btc-updown-15m-1789370100,-0.001386,0,0,avant clôture #1
A,1789371000,btc-updown-15m-1789371000,-0.001386,0,0,avant clôture #1
B,1789371000,btc-updown-15m-1789371000,-0.012065,0,0,après clôture #2
C,1789371000,btc-updown-15m-1789371000,-0.001386,0,0,entre #1 et #2
A,1789371900,btc-updown-15m-1789371900,-0.001386,0,0,avant clôture #1
B,1789371900,btc-updown-15m-1789371900,-0.00708263,0,0,après clôture #2
C,1789371900,btc-updown-15m-1789371900,-0.001386,0,0,entre #1 et #2
A,1789372800,btc-updown-15m-1789372800,-0.001386,0,0,entre #1 et #2
B,1789372800,btc-updown-15m-1789372800,-0.012065,0,0,avant clôture #1
C,1789372800,btc-updown-15m-1789372800,-0.001386,0,0,entre #1 et #2
A,1789373700,btc-updown-15m-1789373700,-0.001386,0,0,avant clôture #1
B,1789373700,btc-updown-15m-1789373700,-0.004074,0,0,après clôture #2
C,1789373700,btc-updown-15m-1789373700,-0.001386,0,0,avant clôture #1
A,1789374600,btc-updown-15m-1789374600,-0.001386,0,0,avant clôture #1
B,1789374600,btc-updown-15m-1789374600,-0.0213711,0,0,après clôture #2
C,1789374600,btc-updown-15m-1789374600,-0.001386,0,0,avant clôture #1
A,1789375500,btc-updown-15m-1789375500,-0.001386,0,0,entre #1 et #2
B,1789375500,btc-updown-15m-1789375500,-0.007896,0,0,après clôture #2
C,1789375500,btc-updown-15m-1789375500,-0.004074,0,0,après clôture #2
A,1789376400,btc-updown-15m-1789376400,-0.001386,0,0,après clôture #2
B,1789376400,btc-updown-15m-1789376400,-0.009114,0,0,entre #1 et #2
C,1789376400,btc-updown-15m-1789376400,-0.00251038,0,0,avant clôture #1
A,1789377300,btc-updown-15m-1789377300,-0.001386,0,0,après clôture #2
B,1789377300,btc-updown-15m-1789377300,-0.00245445,0,0,après clôture #2
C,1789377300,btc-updown-15m-1789377300,-0.001386,0,0,après clôture #2
A,1789378200,btc-updown-15m-1789378200,-0.001386,0,0,avant clôture #1
B,1789378200,btc-updown-15m-1789378200,-0.015834,0,0,après clôture #2
C,1789378200,btc-updown-15m-1789378200,-0.001386,0,0,avant clôture #1
A,1789379100,btc-updown-15m-1789379100,-0.00124866,0,0,après clôture #2
B,1789379100,btc-updown-15m-1789379100,-0.0178748,0,0,après clôture #2
C,1789379100,btc-updown-15m-1789379100,-0.001386,0,0,avant clôture #1
A,1789380000,btc-updown-15m-1789380000,-0.001386,0,0,avant clôture #1
B,1789380000,btc-updown-15m-1789380000,-0.016013,0,0,avant clôture #1
C,1789380000,btc-updown-15m-1789380000,-0.00653,0,0,avant clôture #1
A,1789380900,btc-updown-15m-1789380900,-0.001386,0,0,avant clôture #1
B,1789380900,btc-updown-15m-1789380900,-0.007896,0,0,entre #1 et #2
C,1789380900,btc-updown-15m-1789380900,-0.001386,0,0,avant clôture #1
A,1789381800,btc-updown-15m-1789381800,0.053823,1,2,après clôture #2
B,1789381800,btc-updown-15m-1789381800,0.033739,1,2,après clôture #2
C,1789381800,btc-updown-15m-1789381800,-0.001386,0,0,avant clôture #1
A,1789382700,btc-updown-15m-1789382700,-0.001386,0,0,après clôture #2
B,1789382700,btc-updown-15m-1789382700,-0.0172728,0,0,après clôture #2
C,1789382700,btc-updown-15m-1789382700,-0.001386,0,0,après clôture #2
A,1789383600,btc-updown-15m-1789383600,-0.001386,0,0,avant clôture #1
B,1789383600,btc-updown-15m-1789383600,-0.005376,0,0,entre #1 et #2
C,1789383600,btc-updown-15m-1789383600,-0.001386,0,0,avant clôture #1
A,1789384500,btc-updown-15m-1789384500,-0.001386,0,0,après clôture #2
B,1789384500,btc-updown-15m-1789384500,-0.021129,0,0,entre #1 et #2
C,1789384500,btc-updown-15m-1789384500,-0.001386,0,0,entre #1 et #2
A,1789385400,btc-updown-15m-1789385400,-0.001386,0,0,avant clôture #1
B,1789385400,btc-updown-15m-1789385400,-0.017273,0,0,après clôture #2
C,1789385400,btc-updown-15m-1789385400,-0.001386,0,0,avant clôture #1
A,1789386300,btc-updown-15m-1789386300,-0.00013986,0,0,après clôture #2
B,1789386300,btc-updown-15m-1789386300,-0.005376,0,0,avant clôture #1
C,1789386300,btc-updown-15m-1789386300,-0.001386,0,0,avant clôture #1
A,1789387200,btc-updown-15m-1789387200,-0.001386,0,0,avant clôture #1
B,1789387200,btc-updown-15m-1789387200,-0.011466,0,0,entre #1 et #2
C,1789387200,btc-updown-15m-1789387200,-0.001386,0,0,avant clôture #1
A,1789388100,btc-updown-15m-1789388100,-0.001386,0,0,entre #1 et #2
B,1789388100,btc-updown-15m-1789388100,-0.019709,0,0,avant clôture #1
C,1789388100,btc-updown-15m-1789388100,-0.001386,0,0,après clôture #2
A,1789389000,btc-updown-15m-1789389000,-0.000863879,0,0,entre #1 et #2
B,1789389000,btc-updown-15m-1789389000,-0.013409,0,0,après clôture #2
C,1789389000,btc-updown-15m-1789389000,-0.000863879,0,0,entre #1 et #2
A,1789389900,btc-updown-15m-1789389900,-0.001386,0,0,avant clôture #1
B,1789389900,btc-updown-15m-1789389900,-0.016856,0,0,entre #1 et #2
C,1789389900,btc-updown-15m-1789389900,-0.001386,0,0,avant clôture #1
A,1789390800,btc-updown-15m-1789390800,-0.001386,0,0,avant clôture #1
B,1789390800,btc-updown-15m-1789390800,-0.00665,0,0,entre #1 et #2
C,1789390800,btc-updown-15m-1789390800,-0.001386,0,0,entre #1 et #2
A,1789391700,btc-updown-15m-1789391700,-0.001386,0,0,avant clôture #1
B,1789391700,btc-updown-15m-1789391700,-0.0172727,0,0,après clôture #2
C,1789391700,btc-updown-15m-1789391700,-0.001386,0,0,avant clôture #1
A,1789392600,btc-updown-15m-1789392600,-0.001386,0,0,avant clôture #1
B,1789392600,btc-updown-15m-1789392600,-0.007896,0,0,entre #1 et #2
C,1789392600,btc-updown-15m-1789392600,-0.001386,0,0,avant clôture #1
A,1789393500,btc-updown-15m-1789393500,-0.00013986,0,0,après clôture #2
B,1789393500,btc-updown-15m-1789393500,-0.004074,0,0,après clôture #2
C,1789393500,btc-updown-15m-1789393500,-0.001386,0,0,entre #1 et #2
A,1789394400,btc-updown-15m-1789394400,-0.001386,0,0,avant clôture #1
B,1789394400,btc-updown-15m-1789394400,-0.020885,0,0,après clôture #2
C,1789394400,btc-updown-15m-1789394400,-0.001386,0,0,entre #1 et #2
A,1789395300,btc-updown-15m-1789395300,-0.00043228,0,0,entre #1 et #2
B,1789395300,btc-updown-15m-1789395300,-0.0105443,0,0,après clôture #2
C,1789395300,btc-updown-15m-1789395300,-0.00043228,0,0,entre #1 et #2
A,1789396200,btc-updown-15m-1789396200,-0.001386,0,0,avant clôture #1
B,1789396200,btc-updown-15m-1789396200,-0.015834,0,0,après clôture #2
C,1789396200,btc-updown-15m-1789396200,-0.001386,0,0,après clôture #2
A,1789397100,btc-updown-15m-1789397100,-0.001386,0,0,entre #1 et #2
B,1789397100,btc-updown-15m-1789397100,-0.011466,0,0,entre #1 et #2
C,1789397100,btc-updown-15m-1789397100,-0.001386,0,0,entre #1 et #2
A,1789398000,btc-updown-15m-1789398000,0.025303,1,4,après clôture #2
B,1789398000,btc-updown-15m-1789398000,0.00527502,1,1,après clôture #2
C,1789398000,btc-updown-15m-1789398000,0.006591,1,2,après clôture #2
A,1789398900,btc-updown-15m-1789398900,-0.001386,0,0,avant clôture #1
B,1789398900,btc-updown-15m-1789398900,-0.0193942,0,0,après clôture #2
C,1789398900,btc-updown-15m-1789398900,-0.001386,0,0,avant clôture #1
A,1789399800,btc-updown-15m-1789399800,-0.001386,0,0,entre #1 et #2
B,1789399800,btc-updown-15m-1789399800,-0.011466,0,0,avant clôture #1
C,1789399800,btc-updown-15m-1789399800,-0.001386,0,0,entre #1 et #2
A,1789400700,btc-updown-15m-1789400700,-0.001386,0,0,avant clôture #1
B,1789400700,btc-updown-15m-1789400700,-0.0172728,0,0,après clôture #2
C,1789400700,btc-updown-15m-1789400700,-0.00647371,0,0,avant clôture #1
A,1789401600,btc-updown-15m-1789401600,-0.001386,0,0,avant clôture #1
B,1789401600,btc-updown-15m-1789401600,-0.014725,0,0,après clôture #2
C,1789401600,btc-updown-15m-1789401600,-0.001386,0,0,avant clôture #1
A,1789402500,btc-updown-15m-1789402500,-0.00120965,0,0,après clôture #2
B,1789402500,btc-updown-15m-1789402500,-0.011466,0,0,entre #1 et #2
C,1789402500,btc-updown-15m-1789402500,-0.00120965,0,0,après clôture #2
A,1789403400,btc-updown-15m-1789403400,-0.001386,0,0,avant clôture #1
B,1789403400,btc-updown-15m-1789403400,-0.0148291,0,0,après clôture #2
C,1789403400,btc-updown-15m-1789403400,-0.001386,0,0,avant clôture #1
A,1789404300,btc-updown-15m-1789404300,-0.001386,0,0,avant clôture #1
B,1789404300,btc-updown-15m-1789404300,-0.0134089,0,0,entre #1 et #2
C,1789404300,btc-updown-15m-1789404300,-0.001386,0,0,entre #1 et #2
A,1789405200,btc-updown-15m-1789405200,-0.001386,0,0,entre #1 et #2
B,1789405200,btc-updown-15m-1789405200,-0.017273,0,0,avant clôture #1
C,1789405200,btc-updown-15m-1789405200,-0.001386,0,0,entre #1 et #2
A,1789406100,btc-updown-15m-1789406100,-0.001386,0,0,avant clôture #1
B,1789406100,btc-updown-15m-1789406100,-0.013409,0,0,avant clôture #1
C,1789406100,btc-updown-15m-1789406100,-0.001386,0,0,avant clôture #1
A,1789407000,btc-updown-15m-1789407000,-0.001386,0,0,avant clôture #1
B,1789407000,btc-updown-15m-1789407000,-0.023226,0,0,entre #1 et #2
C,1789407000,btc-updown-15m-1789407000,-0.001386,0,0,avant clôture #1
A,1789407900,btc-updown-15m-1789407900,-0.001386,0,0,avant clôture #1
B,1789407900,btc-updown-15m-1789407900,-0.014725,0,0,après clôture #2
C,1789407900,btc-updown-15m-1789407900,-0.001386,0,0,avant clôture #1
A,1789408800,btc-updown-15m-1789408800,-0.001386,0,0,avant clôture #1
B,1789408800,btc-updown-15m-1789408800,-0.017273,0,0,après clôture #2
C,1789408800,btc-updown-15m-1789408800,-0.001386,0,0,avant clôture #1
A,1789409700,btc-updown-15m-1789409700,-0.001386,0,0,avant clôture #1
B,1789409700,btc-updown-15m-1789409700,-0.00712578,0,0,entre #1 et #2
C,1789409700,btc-updown-15m-1789409700,-0.001386,0,0,avant clôture #1
A,1789410600,btc-updown-15m-1789410600,-0.001386,0,0,avant clôture #1
B,1789410600,btc-updown-15m-1789410600,-0.004074,0,0,après clôture #2
C,1789410600,btc-updown-15m-1789410600,-0.001386,0,0,avant clôture #1
A,1789411500,btc-updown-15m-1789411500,0.025812,3,5,après clôture #2
B,1789411500,btc-updown-15m-1789411500,0.005742,1,2,après clôture #2
C,1789411500,btc-updown-15m-1789411500,0.007072,1,2,après clôture #2
A,1789412400,btc-updown-15m-1789412400,-0.001386,0,0,avant clôture #1
B,1789412400,btc-updown-15m-1789412400,-0.0126,0,0,entre #1 et #2
C,1789412400,btc-updown-15m-1789412400,-0.001386,0,0,entre #1 et #2
A,1789413300,btc-updown-15m-1789413300,-0.001386,0,0,entre #1 et #2
B,1789413300,btc-updown-15m-1789413300,-0.014725,0,0,avant clôture #1
C,1789413300,btc-updown-15m-1789413300,-0.001386,0,0,entre #1 et #2
A,1789414200,btc-updown-15m-1789414200,-0.00013986,0,0,après clôture #2
B,1789414200,btc-updown-15m-1789414200,-0.002744,0,0,avant clôture #1
C,1789414200,btc-updown-15m-1789414200,-0.001386,0,0,avant clôture #1
A,1789415100,btc-updown-15m-1789415100,-0.001386,0,0,avant clôture #1
B,1789415100,btc-updown-15m-1789415100,-0.013409,0,0,après clôture #2
C,1789415100,btc-updown-15m-1789415100,-0.004074,0,0,après clôture #2
A,1789416000,btc-updown-15m-1789416000,-0.001386,0,0,avant clôture #1
B,1789416000,btc-updown-15m-1789416000,-0.016013,0,0,entre #1 et #2
C,1789416000,btc-updown-15m-1789416000,-0.001386,0,0,après clôture #2
A,1789416900,btc-updown-15m-1789416900,-0.001386,0,0,avant clôture #1
B,1789416900,btc-updown-15m-1789416900,-0.005376,0,0,avant clôture #1
C,1789416900,btc-updown-15m-1789416900,-0.00500813,0,0,après clôture #2
A,1789417800,btc-updown-15m-1789417800,-0.001386,0,0,avant clôture #1
B,1789417800,btc-updown-15m-1789417800,-0.009114,0,0,avant clôture #1
C,1789417800,btc-updown-15m-1789417800,-0.002744,0,0,entre #1 et #2
A,1789418700,btc-updown-15m-1789418700,-0.001386,0,0,après clôture #2
B,1789418700,btc-updown-15m-1789418700,-0.0182816,0,0,entre #1 et #2
C,1789418700,btc-updown-15m-1789418700,-0.001386,0,0,après clôture #2
A,1789419600,btc-updown-15m-1789419600,-0.001386,0,0,avant clôture #1
B,1789419600,btc-updown-15m-1789419600,-0.014725,0,0,entre #1 et #2
C,1789419600,btc-updown-15m-1789419600,-0.001386,0,0,avant clôture #1
A,1789420500,btc-updown-15m-1789420500,-0.001386,0,0,avant clôture #1
B,1789420500,btc-updown-15m-1789420500,-0.014784,0,0,avant clôture #1
C,1789420500,btc-updown-15m-1789420500,-0.001386,0,0,avant clôture #1
A,1789421400,btc-updown-15m-1789421400,-0.001386,0,0,entre #1 et #2
B,1789421400,btc-updown-15m-1789421400,-0.009114,0,0,après clôture #2
C,1789421400,btc-updown-15m-1789421400,-0.00231182,0,0,après clôture #2
A,1789422300,btc-updown-15m-1789422300,-0.001386,0,0,avant clôture #1
B,1789422300,btc-updown-15m-1789422300,-0.015834,0,0,entre #1 et #2
C,1789422300,btc-updown-15m-1789422300,-0.001386,0,0,avant clôture #1
A,1789423200,btc-updown-15m-1789423200,-0.001386,0,0,après clôture #2
B,1789423200,btc-updown-15m-1789423200,-0.016013,0,0,entre #1 et #2
C,1789423200,btc-updown-15m-1789423200,-0.002744,0,0,entre #1 et #2
A,1789424100,btc-updown-15m-1789424100,-0.00013986,0,0,avant clôture #1
B,1789424100,btc-updown-15m-1789424100,-0.007896,0,0,avant clôture #1
C,1789424100,btc-updown-15m-1789424100,-0.00013986,0,0,avant clôture #1
A,1789425000,btc-updown-15m-1789425000,-0.001386,0,0,avant clôture #1
B,1789425000,btc-updown-15m-1789425000,-0.010304,0,0,entre #1 et #2
C,1789425000,btc-updown-15m-1789425000,-0.001386,0,0,avant clôture #1
A,1789425900,btc-updown-15m-1789425900,-0.001386,0,0,entre #1 et #2
B,1789425900,btc-updown-15m-1789425900,-0.016013,0,0,avant clôture #1
C,1789425900,btc-updown-15m-1789425900,-0.001386,0,0,entre #1 et #2
A,1789426800,btc-updown-15m-1789426800,-0.001386,0,0,avant clôture #1
B,1789426800,btc-updown-15m-1789426800,-0.014725,0,0,entre #1 et #2
C,1789426800,btc-updown-15m-1789426800,-0.001386,0,0,avant clôture #1
A,1789427700,btc-updown-15m-1789427700,-0.001386,0,0,avant clôture #1
B,1789427700,btc-updown-15m-1789427700,-0.014725,0,0,avant clôture #1
C,1789427700,btc-updown-15m-1789427700,-0.001386,0,0,après clôture #2
A,1789428600,btc-updown-15m-1789428600,-0.001386,0,0,après clôture #2
B,1789428600,btc-updown-15m-1789428600,-0.0159259,0,0,après clôture #2
C,1789428600,btc-updown-15m-1789428600,-0.00248585,0,0,après clôture #2
A,1789429500,btc-updown-15m-1789429500,-0.001386,0,0,entre #1 et #2
B,1789429500,btc-updown-15m-1789429500,-0.0127719,0,0,après clôture #2
C,1789429500,btc-updown-15m-1789429500,-0.001386,0,0,entre #1 et #2
A,1789430400,btc-updown-15m-1789430400,-0.001386,0,0,avant clôture #1
B,1789430400,btc-updown-15m-1789430400,-0.011466,0,0,après clôture #2
C,1789430400,btc-updown-15m-1789430400,-0.001386,0,0,avant clôture #1
A,1789431300,btc-updown-15m-1789431300,-0.001386,0,0,avant clôture #1
B,1789431300,btc-updown-15m-1789431300,-0.01785,0,0,entre #1 et #2
C,1789431300,btc-updown-15m-1789431300,-0.001386,0,0,avant clôture #1
A,1789432200,btc-updown-15m-1789432200,0.151734,1,1,après clôture #2
B,1789432200,btc-updown-15m-1789432200,0.131496,1,1,après clôture #2
C,1789432200,btc-updown-15m-1789432200,-0.001386,0,0,avant clôture #1
A,1789433100,btc-updown-15m-1789433100,-0.001386,0,0,avant clôture #1
B,1789433100,btc-updown-15m-1789433100,-0.0223209,0,0,avant clôture #1
C,1789433100,btc-updown-15m-1789433100,-0.001386,0,0,avant clôture #1
A,1789434000,btc-updown-15m-1789434000,-0.001386,0,0,avant clôture #1
B,1789434000,btc-updown-15m-1789434000,-0.00938212,0,0,après clôture #2
C,1789434000,btc-updown-15m-1789434000,-0.001386,0,0,entre #1 et #2
