slug,duree,ecart_pb,n_achats_apres,n_marge_pos_apres,parts_marge_pos_apres,profit_apres,prix_min_apres,delai_median_s_apres,n_achats_avant,n_marge_pos_avant,parts_marge_pos_avant,profit_avant,prix_min_avant,delai_median_s_avant
btc-updown-5m-1789631400,5m,-8.17809,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789631700,5m,-3.15929,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789632000,15m,-2.4592,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789632000,5m,8.87377,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789632300,5m,-5.52996,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789632600,5m,-5.79617,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789632900,15m,6.82469,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789632900,5m,7.35731,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789633200,5m,3.03339,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789633500,5m,-3.56454,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789633800,15m,2.36696,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789633800,5m,-0.211136,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789634100,5m,8.75672,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789634400,5m,-6.17316,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789634700,15m,10.6326,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789634700,5m,-0.00100381,48,48,4647.51,1699.79,0.22325,1,18,18,1520.54,1292,0.0637336,-2
btc-updown-5m-1789635000,5m,9.36699,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789635300,5m,1.26541,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789635600,15m,15.6714,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789635600,5m,11.0918,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789635900,5m,-1.00956,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789636200,5m,5.58468,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789636500,15m,1.20071,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789636500,5m,-1.89105,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789636800,5m,4.29567,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789637100,5m,-1.20281,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789637400,15m,-11.8101,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789637400,5m,-1.46106,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789637700,5m,3.19095,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789638000,5m,-13.5371,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789638300,15m,-16.8096,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789638300,5m,-6.30569,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789638600,5m,-4.11158,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789638900,5m,-6.40159,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789639200,15m,-8.33679,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789639200,5m,-18.0025,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789639500,5m,9.27255,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789639800,5m,0.410209,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789640100,15m,-6.51555,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789640100,5m,-9.86315,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789640400,5m,-0.311325,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789640700,5m,3.66235,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789641000,15m,-4.50357,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789641000,5m,-3.14255,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789641300,5m,6.35678,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789641600,5m,-7.71332,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789641900,15m,8.33285,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789641900,5m,-3.56571,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789642200,5m,7.19271,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789642500,5m,4.70671,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789642800,15m,2.56208,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789642800,5m,5.1274,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789643100,5m,-9.0036,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789643400,5m,6.44539,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789643700,15m,-2.85505,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789643700,5m,-4.49231,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789644000,5m,0.432598,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789644300,5m,1.20535,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789644600,15m,-23.3767,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789644600,5m,-11.0588,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789644900,5m,-10.1385,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789645200,5m,-2.19521,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789645500,15m,28.5784,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789645500,5m,1.26681,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789645800,5m,3.46844,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789646100,5m,23.8314,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789646400,15m,43.1006,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789646400,5m,9.74299,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789646700,5m,1.57411,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789647000,5m,31.7461,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789647300,15m,28.0053,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789647300,5m,21.0617,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789647600,5m,0.0630928,55,55,2059.27,23.4758,0.98,0,62,62,2833.57,146.595,0.75063,-2
btc-updown-5m-1789647900,5m,6.86586,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789648200,15m,-9.89713,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789648200,5m,1.8837,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789648500,5m,-4.79031,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789648800,5m,-6.99165,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789649100,15m,-18.0754,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789649100,5m,-12.6862,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789649400,5m,-0.65939,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789649700,5m,-4.73702,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789650000,15m,-13.3863,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789650000,5m,13.9621,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789650300,5m,-22.524,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789650600,5m,-4.797,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789650900,15m,-20.2671,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789650900,5m,5.39665,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789651200,5m,-11.8721,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789651500,5m,-13.7942,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789651800,15m,-47.2785,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789651800,5m,-20.1807,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789652100,5m,-38.9058,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789652400,5m,11.799,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789652700,15m,67.1511,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789652700,5m,30.7516,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789653000,5m,23.2105,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789653300,5m,13.0472,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789653600,15m,33.7226,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789653600,5m,-26.9471,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789653900,5m,23.0276,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789654200,5m,37.7192,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789654500,15m,7.57674,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789654500,5m,-23.1756,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789654800,5m,23.3726,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789655100,5m,7.43382,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789655400,15m,-44.6489,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789655400,5m,-13.5337,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789655700,5m,-8.23915,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789656000,5m,-22.9371,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789656300,15m,-14.1244,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789656300,5m,5.72007,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789656600,5m,-3.77025,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789656900,5m,-16.0689,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789657200,15m,-23.7155,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789657200,5m,-16.5165,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789657500,5m,0.0413257,81,81,3830.01,55.6911,0.963576,1,36,36,1324.06,67.3281,0.9,-2
btc-updown-5m-1789657800,5m,-7.25218,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789658100,15m,15.6425,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789658100,5m,11.8838,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789658400,5m,-5.89255,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789658700,5m,9.65244,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789659000,15m,41.4633,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789659000,5m,8.3512,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789659300,5m,17.4012,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789659600,5m,15.656,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789659900,15m,-1.62691,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789659900,5m,-16.9837,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789660200,5m,15.051,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789660500,5m,0.331426,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789660800,15m,-4.79231,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789660800,5m,3.68274,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789661100,5m,-7.31104,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789661400,5m,-1.16174,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789661700,15m,-2.09274,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789661700,5m,0.0942683,2,2,365,3.39705,0.99,0,30,30,1840.42,17.1288,0.99,-2
btc-updown-5m-1789662000,5m,8.56225,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789662300,5m,-10.74,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789662600,15m,-1.53004,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789662600,5m,-17.751,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789662900,5m,8.59984,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789663200,5m,7.64335,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789663500,15m,5.60075,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789663500,5m,-8.82413,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789663800,5m,10.6894,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789664100,5m,3.74423,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789664400,15m,11.2483,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789664400,5m,17.2165,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789664700,5m,1.02278,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789665000,5m,-6.98004,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789665300,15m,10.5278,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789665300,5m,5.48261,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789665600,5m,8.09326,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789665900,5m,-3.04834,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789666200,15m,-17.6855,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789666200,5m,4.61966,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789666500,5m,-14.8771,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789666800,5m,-7.42883,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789667100,15m,-11.6599,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789667100,5m,-20.1232,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789667400,5m,0.331068,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789667700,5m,8.149,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789668000,15m,6.66425,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789668000,5m,0.509509,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789668300,5m,-1.9521,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789668600,5m,8.10811,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789668900,15m,3.28525,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789668900,5m,3.36944,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789669200,5m,0.392865,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789669500,5m,-0.477002,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789669800,15m,-16.7059,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789669800,5m,-13.987,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789670100,5m,-16.1419,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789670400,5m,13.4409,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789670700,15m,-4.21933,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789670700,5m,4.72706,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789671000,5m,-5.26969,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789671300,5m,-3.67442,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789671600,15m,-2.61822,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789671600,5m,-0.840485,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789671900,5m,-1.31975,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789672200,5m,-0.458194,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789672500,15m,0.353469,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789672500,5m,-4.75184,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789672800,5m,9.41274,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789673100,5m,-4.30095,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789673400,15m,3.23831,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789673400,5m,3.74449,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789673700,5m,-6.09033,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789674000,5m,5.58774,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789674300,15m,0.0205186,23,23,2966.11,585.256,0.4,1,4,4,201.684,11.5847,0.89,-2
btc-updown-5m-1789674300,5m,-6.82658,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789674600,5m,15.9179,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789674900,5m,-9.05176,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789675200,15m,5.72219,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789675200,5m,1.82595,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789675500,5m,2.79206,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789675800,5m,1.10316,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789676100,15m,10.4966,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789676100,5m,-1.49498,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789676400,5m,12.1326,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789676700,5m,-0.139138,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789677000,15m,-24.1,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789677000,5m,-9.31873,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789677300,5m,-1.71206,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789677600,5m,-13.0853,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789677900,15m,3.04657,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789677900,5m,1.39921,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789678200,5m,-0.252331,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789678500,5m,1.89951,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789678800,15m,-6.01671,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789678800,5m,-3.88057,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789679100,5m,-1.42702,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789679400,5m,-0.710046,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789679700,15m,8.71015,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789679700,5m,1.0651,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789680000,5m,2.27984,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789680300,5m,5.36317,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789680600,15m,-4.58124,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789680600,5m,-0.92142,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789680900,5m,1.38455,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789681200,5m,-5.04401,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789681500,15m,-14.2875,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789681500,5m,-6.80887,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789681800,5m,-6.01642,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789682100,5m,-1.46823,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789682400,15m,-6.611,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789682400,5m,-5.96444,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789682700,5m,-3.07852,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789683000,5m,2.43232,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789683300,15m,-13.6174,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789683300,5m,-13.9425,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789683600,5m,0.0337095,40,40,1445.41,13.8718,0.98,0,25,25,1013.81,10.5127,0.98,-2
btc-updown-5m-1789683900,5m,0.291844,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789684200,15m,18.9701,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789684200,5m,4.36775,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789684500,5m,14.8422,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789684800,5m,-0.245795,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789685100,15m,-1.86718,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789685100,5m,1.1733,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789685400,5m,-9.20998,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789685700,5m,6.17554,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789686000,15m,11.7753,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789686000,5m,7.93151,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789686300,5m,0.846345,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789686600,5m,2.99416,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789686900,15m,-0.826262,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789686900,5m,-1.03979,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789687200,5m,1.47808,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789687500,5m,-1.26435,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789687800,15m,-7.32092,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789687800,5m,-9.15495,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789688100,5m,0.771194,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789688400,5m,1.06443,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789688700,15m,2.50853,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789688700,5m,2.36504,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789689000,5m,-2.7581,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789689300,5m,2.90235,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789689600,15m,0.832637,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789689600,5m,-3.37803,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789689900,5m,-0.377238,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789690200,5m,4.5895,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789690500,15m,-17.9704,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789690500,5m,-12.4398,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789690800,5m,-1.82323,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789691100,5m,-3.71495,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789691400,15m,12.653,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789691400,5m,15.4706,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789691700,5m,-8.09474,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789692000,5m,5.28576,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789692300,15m,21.2735,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789692300,5m,1.30539,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789692600,5m,14.4951,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789692900,5m,5.46247,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789693200,15m,-1.81419,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789693200,5m,-1.08162,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789693500,5m,9.27307,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789693800,5m,-9.99645,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789694100,15m,2.72604,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789694100,5m,-0.547007,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789694400,5m,4.40646,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789694700,5m,-1.13273,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789695000,15m,15.1494,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789695000,5m,0.863664,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789695300,5m,5.08965,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789695600,5m,9.19016,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789695900,15m,6.16512,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789695900,5m,3.88532,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789696200,5m,-0.482643,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789696500,5m,2.76169,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789696800,15m,0.930685,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789696800,5m,-5.68475,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789697100,5m,-4.72513,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789697400,5m,11.3497,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789697700,15m,18.1846,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789697700,5m,-0.00420898,10,10,10772.5,2626.62,0.02,2.5,4,4,97.46,90.4358,0.04,-2
btc-updown-5m-1789698000,5m,8.66904,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789698300,5m,9.51152,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789698600,15m,7.33416,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789698600,5m,14.0089,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789698900,5m,1.72859,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789699200,5m,-8.3925,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789699500,15m,4.39806,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789699500,5m,-4.01304,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789699800,5m,13.0248,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789700100,5m,-4.60434,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789700400,15m,39.6289,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789700400,5m,0.18775,0,0,0,0,,,2,2,341.08,3.17443,0.99,-2
btc-updown-5m-1789700700,5m,7.34367,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789701000,5m,32.0732,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789701300,15m,22.0592,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789701300,5m,23.0148,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789701600,5m,-11.4453,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789701900,5m,10.5039,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1789702200,15m,-16.7393,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789702200,5m,-8.36327,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789702500,5m,-8.25007,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789702800,5m,-0.133092,0,0,0,0,,,1,1,295.45,2.74975,0.99,-2
btc-updown-15m-1789703100,15m,4.08746,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789703100,5m,10.7622,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789703400,5m,-0.95308,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1789703700,5m,-5.71507,0,0,0,0,,,0,0,0,0,,
